time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
114, 14624, 2.565304, 2.501504, 1.088818, 0.009469, 0.387582,0.671132,0.417686,0.004882,0.004587,1.041533,0.959197,1.033365,0.979580,0.000000
115, 12954, 2.529335, 2.501698, 1.001531, 0.008403, 0.406670,0.614050,0.387482,0.004427,0.003976,1.047042,0.969990,1.053935,0.975341,0.000000
116, 11216, 2.707204, 2.494740, 1.045830, 0.008234, 0.354226,0.638335,0.407494,0.004176,0.004058,1.035248,1.003902,1.066592,0.985455,0.000000
117, 10805, 2.911522, 2.493383, 1.050893, 0.008421, 0.395465,0.642293,0.408600,0.004670,0.003750,1.038850,1.012430,1.070308,0.994033,0.000000
118, 10269, 2.752751, 2.497614, 0.896919, 0.011078, 0.438504,0.563963,0.332956,0.006058,0.005020,1.065512,0.990027,1.058181,1.010051,0.000000
119, 8788, 2.578516, 2.494197, 0.766107, 0.009788, 0.489417,0.485849,0.280258,0.005387,0.004401,1.074848,0.990320,1.047748,1.030249,0.000000
120, 6617, 2.549494, 2.493577, 1.957706, 0.270013, 0.571407,1.222194,0.735512,0.125908,0.144105,1.076831,1.000141,1.068743,1.021056,0.000000
121, 4296, 2.740456, 2.512803, 2.061159, 0.115465, 0.340549,1.351447,0.709712,0.054402,0.061063,1.137240,1.045581,1.202696,0.992573,0.000000
122, 3822, 3.029304, 2.519885, 2.138970, 0.065663, 0.262951,1.437864,0.701106,0.031380,0.034283,1.118118,1.082095,1.244961,0.968069,0.000000
123, 4529, 2.909693, 2.509605, 1.892481, 0.031021, 0.179951,1.300131,0.592350,0.014919,0.016102,1.186663,1.074444,1.274297,0.999184,0.000000
124, 5930, 2.806745, 2.506914, 1.522638, 0.015471, 0.200506,1.042757,0.479881,0.008050,0.007421,1.223029,1.083056,1.303100,1.015274,0.000000
125, 7224, 2.937431, 2.502076, 1.328103, 0.007658, 0.361434,0.896518,0.431584,0.003617,0.004040,1.231592,1.070874,1.307147,1.007279,0.000000
126, 7180, 2.611281, 2.497772, 1.060867, 0.011981, 0.398189,0.715709,0.345158,0.005998,0.005983,1.240168,1.049471,1.312453,0.988584,0.000000
127, 6355, 2.524626, 2.499135, 0.967378, 0.012402, 0.415264,0.655960,0.311418,0.006338,0.006064,1.235786,1.042066,1.318923,0.970072,0.000000
128, 5385, 2.709564, 2.494893, 1.036312, 0.011791, 0.379387,0.700799,0.335513,0.006160,0.005630,1.250211,1.028260,1.344194,0.944817,0.000000
