time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
101, 124298, 2.577733, 0.000000, 0.562576, 0.000000, 0.442324,0.285246,0.277330,0.000000,0.000000,0.942657,0.847201,0.310335,-0.257106,0.000000
102, 114839, 2.297051, 0.000000, 0.402744, 0.000000, 0.488789,0.199828,0.202916,0.000000,0.000000,0.942241,0.856297,0.313236,-0.263478,0.000000
103, 89036, 2.144953, 0.000000, 0.313711, 0.000000, 0.543252,0.150008,0.163703,0.000000,0.000000,0.937663,0.870610,0.317035,-0.270162,0.000000
104, 59054, 2.285434, 0.000000, 0.372802, 0.000000, 0.535036,0.173221,0.199581,0.000000,0.000000,0.920352,0.893216,0.323415,-0.273424,0.000000
105, 42320, 2.479253, 0.000000, 0.464890, 0.000000, 0.508294,0.215184,0.249705,0.000000,0.000000,0.890401,0.925880,0.334208,-0.259487,0.000000
106, 34388, 2.270501, 0.000000, 0.382036, 0.000000, 0.493922,0.169371,0.212665,0.000000,0.000000,0.866930,0.951150,0.328653,-0.230583,0.000000
107, 26029, 2.195321, 0.000000, 0.327766, 0.000000, 0.564870,0.138948,0.188818,0.000000,0.000000,0.846113,0.964027,0.311652,-0.196769,0.000000
108, 16758, 2.223953, 0.000000, 1.394277, 0.133352, 0.424991,0.600934,0.793343,0.083615,0.049737,0.820501,0.979205,0.285399,-0.142939,0.000000
109, 13627, 2.520364, 0.000000, 1.533665, 0.047365, 0.210391,0.332953,1.200713,0.028551,0.018814,0.568398,1.233255,0.184887,-0.156367,0.000000
110, 13907, 2.956353, 0.000000, 1.473976, 0.030254, 0.232113,0.268225,1.205751,0.018086,0.012168,0.501975,1.307780,0.160795,-0.151839,0.000000
111, 20842, 2.583245, 0.000000, 1.163016, 0.019419, 0.156799,0.200966,0.962050,0.011884,0.007536,0.435680,1.409272,0.170024,-0.216737,0.000000
112, 31737, 2.443867, 0.000000, 0.901976, 0.012364, 0.238901,0.161370,0.740606,0.007691,0.004674,0.408760,1.461121,0.173308,-0.257091,0.000000
113, 38946, 2.596184, 0.000000, 0.832147, 0.008674, 0.406563,0.163400,0.668747,0.005452,0.003222,0.412107,1.463456,0.165919,-0.277057,0.000000
114, 37893, 2.283931, 0.000000, 0.696470, 0.010976, 0.414193,0.158658,0.537812,0.007054,0.003922,0.424883,1.447997,0.157946,-0.291673,0.000000
115, 34046, 2.253304, 0.000000, 0.689158, 0.008980, 0.407155,0.181846,0.507312,0.006016,0.002964,0.453207,1.412002,0.140825,-0.330252,0.000000
116, 31502, 2.452765, 0.000000, 0.792875, 0.007229, 0.339978,0.232680,0.560195,0.004564,0.002666,0.500492,1.341251,0.117172,-0.391886,0.000000
117, 34240, 2.598306, 0.000000, 0.810065, 0.007210, 0.370123,0.257917,0.552148,0.004768,0.002442,0.546812,1.282887,0.110043,-0.443970,0.000000
118, 37220, 2.352848, 0.000000, 0.667198, 0.008526, 0.388662,0.246039,0.421160,0.005495,0.003031,0.579804,1.246777,0.099729,-0.471743,0.000000
119, 35664, 2.312107, 0.000000, 0.611904, 0.007077, 0.446501,0.252482,0.359422,0.004542,0.002535,0.618052,1.196517,0.080979,-0.490557,0.000000
120, 30970, 2.339167, 0.000000, 1.500213, 0.005845, 0.157830,0.572028,0.928185,0.003694,0.002151,0.673184,1.117641,0.045358,-0.516864,0.000000
121, 36585, 2.524942, 0.000000, 1.492675, 0.004022, 0.121662,0.596440,0.896235,0.002425,0.001597,0.698613,1.069220,0.019641,-0.529636,0.000000
122, 44057, 2.755567, 0.000000, 1.289086, 0.003207, 0.193817,0.540077,0.749009,0.001969,0.001238,0.732912,1.013736,-0.011249,-0.552581,0.000000
123, 61209, 2.588165, 0.000000, 0.978717, 0.004804, 0.193044,0.417644,0.561074,0.002951,0.001853,0.734065,1.022076,-0.012292,-0.555456,0.000000
124, 85462, 2.489726, 0.000000, 0.718527, 0.005685, 0.283881,0.308865,0.409662,0.003469,0.002216,0.720966,1.056351,0.003282,-0.555743,0.000000
125, 100003, 2.577413, 0.000000, 0.599061, 0.006135, 0.433147,0.256085,0.342977,0.004022,0.002113,0.727204,1.053528,0.003485,-0.557915,0.000000
126, 94446, 2.331480, 0.000000, 0.451222, 0.007233, 0.480264,0.214358,0.236864,0.004779,0.002454,0.751840,1.025120,-0.015260,-0.568307,0.000000
127, 76027, 2.198219, 0.000000, 0.373140, 0.006128, 0.521986,0.200073,0.173067,0.004219,0.001908,0.794989,0.969830,-0.045157,-0.585217,0.000000
128, 53884, 2.329263, 0.000000, 0.430786, 0.005249, 0.515274,0.232296,0.198490,0.003606,0.001643,0.869506,0.876408,-0.090422,-0.613161,0.000000
129, 40651, 2.479914, 0.000000, 0.512987, 0.005837, 0.492731,0.268796,0.244191,0.003983,0.001854,0.921840,0.830460,-0.112889,-0.626084,0.000000
130, 33779, 2.313242, 0.000000, 0.463971, 0.006426, 0.476835,0.259073,0.204898,0.004311,0.002115,0.934262,0.844235,-0.109445,-0.609880,0.000000
131, 26963, 2.282869, 0.000000, 0.451968, 0.005299, 0.517672,0.265987,0.185981,0.003320,0.001979,0.951770,0.844811,-0.119509,-0.589768,0.000000
132, 19989, 2.304868, 0.000000, 1.436434, 0.004259, 0.159138,0.810979,0.625454,0.002677,0.001582,0.986733,0.813205,-0.145623,-0.581352,0.000000
133, 22467, 2.548226, 0.000000, 1.581518, 0.002261, 0.112699,0.898576,0.682942,0.001260,0.001001,0.981242,0.808043,-0.151342,-0.581272,0.000000
134, 25508, 2.887486, 0.000000, 1.441819, 0.001657, 0.174769,0.830284,0.611535,0.000913,0.000745,0.985523,0.817893,-0.155425,-0.580503,0.000000
135, 37901, 2.603177, 0.000000, 1.106894, 0.003923, 0.148281,0.627964,0.478930,0.002482,0.001440,0.984688,0.833944,-0.153168,-0.599975,0.000000
136, 56820, 2.479514, 0.000000, 0.843591, 0.003976, 0.242643,0.468492,0.375098,0.002387,0.001589,0.988686,0.832555,-0.153346,-0.607568,0.000000
137, 69648, 2.589249, 0.000000, 0.739882, 0.003828, 0.404175,0.404628,0.335253,0.002446,0.001382,0.988846,0.824693,-0.157256,-0.615531,0.000000
138, 67898, 2.319273, 0.000000, 0.593452, 0.004879, 0.435536,0.321005,0.272447,0.003156,0.001723,0.992576,0.816672,-0.168302,-0.624082,0.000000
139, 58934, 2.240421, 0.000000, 0.551778, 0.003367, 0.446364,0.286119,0.265659,0.002172,0.001196,0.980278,0.820544,-0.178984,-0.649435,0.000000
140, 49954, 2.400769, 0.000000, 0.638596, 0.003367, 0.398286,0.310664,0.327932,0.002154,0.001212,0.939022,0.846669,-0.177418,-0.686858,0.000000
141, 48112, 2.576405, 0.000000, 0.694534, 0.003674, 0.408027,0.318663,0.375871,0.002344,0.001329,0.897941,0.882165,-0.164136,-0.718404,0.000000
142, 48181, 2.360536, 0.000000, 0.576974, 0.004945, 0.416056,0.249062,0.327912,0.003257,0.001688,0.877162,0.910747,-0.147688,-0.724801,0.000000
143, 43626, 2.300761, 0.000000, 0.519993, 0.004331, 0.475427,0.209631,0.310362,0.002695,0.001636,0.866587,0.932209,-0.135832,-0.727294,0.000000
144, 35393, 2.335801, 0.000000, 1.443031, 0.003753, 0.166332,0.612409,0.830622,0.002293,0.001460,0.842933,0.975919,-0.114929,-0.724942,0.000000
145, 40739, 2.528314, 0.000000, 1.472173, 0.002886, 0.124574,0.639323,0.832850,0.001908,0.000978,0.816858,1.012570,-0.098465,-0.727861,0.000000
146, 47378, 2.803875, 0.000000, 1.289217, 0.002177, 0.199903,0.567754,0.721462,0.001429,0.000747,0.785248,1.050955,-0.083140,-0.724135,0.000000
147, 66080, 2.604222, 0.000000, 0.974601, 0.003379, 0.180947,0.446874,0.527727,0.002312,0.001067,0.800282,1.044013,-0.080333,-0.717720,0.000000
148, 94187, 2.493401, 0.000000, 0.716772, 0.003792, 0.275303,0.345086,0.371686,0.002494,0.001298,0.830329,1.017344,-0.093425,-0.720268,0.000000
149, 111000, 2.598865, 0.000000, 0.607127, 0.004303, 0.436568,0.302804,0.304323,0.002772,0.001531,0.853651,0.997303,-0.106405,-0.728374,0.000000
