"V3","V4","V102","V103","V104","V105"
59,125,4.708756,1.27474,1.226728,-0.41687
83,1,5.282097,3.069154,1.761005,0.023614
95,7,5.00755,3.682725,1.640418,0.284977
60,8,3.02033,4.297289,-0.847836,2.210036
56,11,2.490824,2.879431,0.630986,-0.067956
62,7,2.643981,4.055813,-2.418271,3.526184
111,78,3.171588,2.077916,1.871995,-1.359644
72,119,4.758596,2.974332,1.768851,-0.236723
95,47,2.78083,2.899226,2.26899,-1.576991
121,25,4.132514,3.717217,1.619801,-0.038376
115,27,3.404944,3.290372,2.561805,-1.452402
83,23,1.626675,3.38147,2.3579,-1.938217
87,27,4.69028,3.384404,2.685394,-1.011947
100,83,3.234384,4.239232,2.419155,-0.988002
63,122,2.680949,2.773354,1.953711,-1.352995
90,89,2.763163,4.077798,1.834912,-0.663427
82,20,1.629656,4.498467,1.72255,-0.840564
75,68,2.310977,3.040088,1.809612,-1.252536
56,101,4.255149,2.792805,2.600152,-1.348037
66,107,4.444609,2.533675,2.46721,-1.24586
30,105,2.487574,6.247448,-0.930562,2.881469
50,16,3.530205,5.719832,-2.04998,4.206463
56,12,3.302912,5.676113,-0.999161,3.04563
87,119,3.710598,4.223536,2.573155,-0.953762
79,118,3.840351,4.116044,2.791314,-1.162055
54,127,1.568569,1.741563,0.825805,-1.107764
127,27,3.586645,2.110688,0.944251,-0.248783
117,25,4.203072,3.640836,2.475363,-0.895104
82,4,2.179422,3.083969,1.997821,-1.474997
89,9,3.453074,2.963428,2.020482,-1.02782
91,77,2.842875,1.885274,0.967383,-0.669066
69,127,3.116384,2.819518,2.060959,-1.263618
90,5,3.477985,2.443707,1.952403,-1.162765
73,124,5.085863,2.695685,3.098434,-1.54594
75,122,4.974195,2.557216,2.798729,-1.349271
96,2,3.564173,1.502033,1.90192,-1.46563
107,18,4.160111,3.308388,2.569382,-1.143966
38,99,2.28599,6.367519,-0.697197,2.615455
88,5,2.781063,6.058651,3.256667,-1.259558
90,5,3.69911,3.86719,2.309654,-0.842157
109,60,2.541863,2.965226,2.63813,-2.015964
67,114,4.381457,4.18677,2.673051,-0.7939
119,13,3.614415,2.737539,2.906182,-1.939077
22,35,3.43382,3.19892,-2.415237,3.491302
88,79,3.132598,4.541543,2.739739,-1.225113
91,9,4.410986,3.731898,3.789785,-2.08518
50,88,2.885976,4.311508,-1.317702,2.630741
38,99,4.203536,3.022862,-0.83297,2.153774
92,42,3.487097,3.371639,2.103475,-0.928133
92,59,3.370957,3.073487,2.582031,-1.576297
82,4,2.85589,2.286371,1.468586,-0.999036
45,71,3.260508,3.785268,0.343577,0.907057
52,74,3.04575,5.41368,0.608681,1.225839
60,79,2.429115,3.680599,-1.623683,2.490532
88,13,4.134512,3.988924,3.096006,-1.399847
59,12,5.151859,2.429681,-0.263126,1.727541
32,8,5.282396,4.176061,-0.576029,2.813899
94,53,3.355517,3.404891,1.816564,-0.68137
93,54,3.137138,3.495548,1.311647,-0.228834
94,52,2.385933,2.298394,1.805788,-1.523435
81,19,3.274256,2.043755,2.111498,-1.570416
66,126,3.300205,1.252814,0.907903,-0.683146
117,32,2.768712,3.656498,1.516686,-0.518055
48,49,1.900405,4.563241,-1.561518,2.575657
55,56,3.104717,4.285266,-0.9018,2.294264
14,14,2.552501,1.523461,-1.032284,1.059383
85,0,4.206419,2.965119,3.675316,-2.370657
60,127,2.547427,3.386205,1.431414,-0.633901
88,52,3.432101,2.927052,2.119161,-1.14963
96,17,2.838203,4.237684,1.908307,-0.640912
122,45,3.583217,2.957626,2.810034,-1.76494
118,26,3.880907,2.03503,1.991152,-1.205598
89,118,3.051849,4.384145,2.756673,-1.33971
15,35,3.869601,4.482672,-1.031193,2.817147
64,119,2.435516,2.742372,1.49036,-1.004014
84,10,2.316173,6.375344,2.8232,-0.886016
95,95,2.567496,3.046699,1.806408,-1.140703
96,19,1.974358,3.158045,0.801545,-0.333939
125,28,2.746447,2.932903,1.727304,-1.035819
120,68,2.225969,1.623642,0.965016,-1.02752
109,27,0.400505,2.81405,-1.331439,1.012243
100,91,2.204739,2.218515,1.093098,-0.918229
44,94,1.11627,3.264199,-1.601193,1.758825
93,20,0.543945,1.269333,0.367393,-1.26304
117,55,1.725497,2.464171,-0.567077,0.645037
42,64,3.750543,2.385642,-0.492884,1.365987
34,0,2.681225,3.339599,0.736324,0.09542
5,20,2.228778,0.878829,0.201195,-0.569855
29,45,4.034145,1.643061,-0.819597,1.502979
80,123,1.761696,3.464693,0.555996,-0.048151
119,25,1.288136,1.858841,0.951061,-1.298223
51,87,4.257342,-0.701671,-0.423435,0.230807
101,64,2.026546,2.949229,0.614399,-0.211227
31,86,3.28704,2.643748,0.35376,0.438377
50,58,1.614618,3.589754,0.289754,0.208721
60,125,3.720719,1.279731,-0.0371,0.442824
124,89,2.644857,2.333235,1.626575,-1.2241
116,102,1.555677,2.413118,0.573198,-0.583076
121,63,-0.23554,3.256985,-0.191378,-0.204026
27,4,1.661845,2.823852,1.062363,-0.859517
42,80,2.183298,1.483051,-0.6744,0.53606
104,106,0.965174,3.435457,0.766767,-0.596666
105,56,0.674831,3.203883,0.074512,-0.119326
45,46,1.301861,0.985631,-0.607889,-0.095793
29,34,1.16818,0.798087,0.495983,-1.331213
90,124,0.148513,4.831691,1.509445,-1.095487
118,110,-0.283134,2.621482,-1.222237,0.543785
120,73,0.254179,5.095253,-0.768388,1.331057
125,110,3.390998,2.707578,0.361575,0.498762
110,43,1.772947,4.041884,-1.13632,1.8849
107,13,-1.171804,2.832918,0.023173,-0.975528
45,70,1.255771,0.98082,-0.094843,-0.630504
18,91,4.292362,1.850646,0.222438,0.652012
123,121,3.128633,3.362381,0.330495,0.693262
4,101,2.540521,-1.23827,-1.655646,0.538507
115,87,0.829079,1.528686,-0.497874,-0.173798
97,67,3.267769,2.891093,0.60104,0.284202
40,12,2.57114,2.265595,0.193389,0.150102
100,62,2.969653,1.598447,0.492649,-0.261034
42,65,1.820472,1.257693,-1.763794,1.383065
44,23,2.492099,3.102571,-0.746493,1.401199
119,24,3.612424,1.228426,2.476821,-2.133561
11,12,4.283362,3.724169,-1.606835,3.248789
13,2,2.100566,3.842786,-0.631708,1.431769
92,17,2.508852,4.197742,2.173971,-1.057478
64,67,2.985892,4.622083,-0.708507,2.191583
62,69,2.351483,3.433569,-1.790262,2.522288
103,17,4.917774,3.580236,4.630092,-2.779925
91,13,4.315503,3.218419,3.254759,-1.802096
94,22,3.372644,2.890815,3.618973,-2.686514
76,124,3.56891,3.610537,2.392535,-1.083266
126,51,3.412246,2.217989,1.702966,-1.034387
105,101,3.522602,2.260578,1.747761,-1.01495
87,8,3.150234,4.660695,2.299016,-0.729264
82,7,4.192035,2.38178,2.103267,-1.047619
23,27,3.678251,3.233856,-0.861706,2.054396
107,77,3.832414,1.786419,0.621267,0.039492
92,75,4.843056,2.096633,2.669831,-1.464687
121,27,2.673424,3.025556,2.702524,-2.001483
34,75,4.358977,2.379357,-3.314485,4.430662
37,81,5.28099,4.409373,-2.213476,4.544004
7,88,2.391123,3.63541,-2.004931,2.837674
123,26,3.614705,2.219231,1.693057,-0.941198
82,45,3.136572,3.262956,2.222438,-1.23485
84,55,3.772457,2.042609,2.065671,-1.321782
89,71,3.432322,2.844176,2.467432,-1.531833
99,73,3.941225,3.868642,3.166531,-1.59886
61,121,3.645811,1.435895,1.367615,-0.925156
60,124,2.363975,1.602198,1.925073,-1.937587
69,121,2.174135,3.939551,2.881277,-2.006198
106,25,4.960042,2.131846,3.208309,-1.94031
25,65,5.0876,4.944758,-0.505908,2.980859
16,65,3.794379,3.789363,-1.016057,2.486053
88,5,2.303812,3.094233,0.190573,0.384801
18,63,3.782841,5.449856,-0.743609,2.894065
35,73,3.28554,5.062581,-1.520219,3.305432
27,67,2.945479,4.811796,-0.577815,2.12239
95,25,2.828458,4.319654,2.726656,-1.427895
90,90,2.563409,3.276053,1.950956,-1.191288
81,73,3.733884,2.745613,2.080741,-1.062492
95,63,3.302098,3.923043,2.213399,-0.885541
82,67,3.946846,2.813042,2.745721,-1.611344
117,85,3.426008,1.79177,1.481243,-0.98251
125,91,1.706835,3.214706,2.445655,-2.060335
114,73,3.389278,4.05552,2.324853,-0.906298
87,91,1.958097,3.572749,1.253145,-0.619839
31,52,4.334634,3.821984,-0.309007,2.013465
54,75,2.451311,5.715623,-0.719681,2.434927
53,117,2.427808,1.577363,1.98245,-1.979098
60,119,2.588275,3.232562,1.540272,-0.789156
59,125,3.086868,4.193414,1.971568,-0.619202
86,86,5.711106,2.544328,2.145354,-0.402156
46,12,2.38281,4.092063,0.209048,0.810357
39,9,2.964992,5.90985,-0.366284,2.372337
97,2,5.717013,1.662291,1.102742,0.278598
88,3,6.114682,2.201797,2.47446,-0.706655
110,38,3.525381,2.126801,2.532089,-1.853742
90,48,3.228189,2.700814,2.03175,-1.23879
22,36,3.02092,2.962018,-0.4914,1.305274
11,29,3.112383,1.244556,-0.707637,0.849975
26,30,3.84461,5.159342,-1.245821,3.300361
119,75,4.763694,3.722176,2.423804,-0.581829
120,74,3.926024,3.284953,1.790521,-0.471706
70,44,3.047331,3.285266,-2.067708,3.023725
22,13,3.521017,3.191189,-0.927441,2.038041
104,54,3.101467,2.934958,1.266817,-0.428872
120,49,3.159804,2.136063,2.110327,-1.577574
94,46,3.733923,1.489564,1.198459,-0.698796
58,118,3.35784,2.745924,2.375709,-1.509523
63,118,3.829121,1.87348,2.558432,-1.860455
103,65,3.663164,3.178371,1.923932,-0.755155
104,61,3.663164,3.178371,1.923932,-0.755155
119,29,3.801755,1.718689,2.320268,-1.697794
16,90,2.447203,3.73458,-1.658745,2.555469
12,88,2.803965,5.60422,-2.042568,3.855664
60,67,2.059608,3.098968,-0.672633,1.148692
58,65,3.856369,5.677112,-1.788543,4.061001
125,42,4.697058,2.226325,1.593276,-0.39535
119,46,4.697058,2.226325,1.593276,-0.39535
125,118,1.804271,3.609231,0.753119,-0.167974
95,88,1.588136,3.673013,1.79946,-1.275298
95,47,2.714884,2.349147,0.311175,0.125068
100,38,3.091025,2.697165,1.233142,-0.498861
97,48,2.977108,3.823826,1.677557,-0.524208
107,54,3.040266,3.057523,2.543273,-1.679667
104,58,1.378551,3.63656,2.035784,-1.612901
96,57,3.78221,3.999346,2.309045,-0.754117
74,120,4.359321,3.376256,2.868021,-1.331752
106,61,3.448064,2.233384,1.520936,-0.831544
94,38,4.30494,2.874913,2.784749,-1.479065
19,8,2.237501,4.512245,-2.382767,3.512353
50,72,1.291733,4.651363,-0.364972,1.168079
49,88,2.416694,2.823775,-1.054519,1.563211
125,12,3.478711,3.170112,2.675577,-1.58523
51,22,2.999412,3.842604,-3.164711,4.329548
83,10,4.186626,1.468801,2.765378,-2.087022
96,32,4.891353,3.656316,4.137635,-2.268099
73,55,3.014483,3.293686,-0.944228,1.891116
69,45,3.041686,3.127719,-0.929202,1.81869
76,41,2.795824,3.132131,-1.326678,2.116906
72,46,2.795824,3.132131,-1.326678,2.116906
125,24,2.139539,2.468477,1.166917,-0.915648
66,125,2.821709,2.876246,2.660231,-1.959077
25,85,1.65607,3.367483,-0.225604,0.649646
26,88,3.534476,2.997504,-1.431066,2.468287
89,75,2.853852,3.897924,2.320524,-1.185909
92,80,2.77801,3.567521,1.824699,-0.85825
77,89,3.297778,3.523073,1.951387,-0.790716
66,67,2.677132,6.795478,-0.807249,3.06066
94,111,4.644523,1.554538,1.82116,-0.920762
87,119,3.784115,3.537608,2.325063,-0.958391
91,55,3.532926,3.471636,2.514672,-1.27822
104,68,2.495701,5.305868,2.792013,-1.222379
93,42,3.237491,1.975349,0.909541,-0.41315
35,20,2.910021,4.720336,-2.34279,3.832944
25,9,3.517282,3.564639,-2.84113,4.102032
38,12,4.705363,2.886058,-2.550705,4.017498
105,58,3.960593,2.840042,3.446039,-2.294297
68,120,3.7524,3.732647,2.068328,-0.634011
71,119,3.532527,3.712201,2.313466,-0.977261
88,14,3.229086,4.39827,2.903746,-1.40872
90,8,3.489896,3.480568,2.22645,-1.005044
111,68,3.480446,3.808817,2.412102,-1.058443
111,72,3.038321,1.91262,1.921946,-1.531424
17,88,2.512792,3.970382,-1.281087,2.302109
23,96,1.003665,4.348771,-0.819077,1.380995
18,99,4.467281,3.856416,-2.155377,3.926449
62,119,3.419299,2.394835,1.725707,-0.979784
61,38,1.459193,3.39251,-1.061674,1.413476
90,103,2.984274,3.780834,2.164238,-1.025278
91,109,4.46143,2.126012,2.093913,-1.032332
77,125,3.903652,2.89294,2.77944,-1.629263
68,127,3.815373,3.026066,2.655391,-1.486293
65,126,3.424108,3.293136,2.00741,-0.888859
123,52,3.253799,2.558939,0.638629,0.105923
116,35,4.833387,3.774048,1.889115,0.002339
105,56,3.214181,4.633913,2.646691,-1.060738
56,109,2.562911,4.814299,2.872031,-1.477099
62,118,2.615699,1.994981,1.767398,-1.514505
78,127,3.10187,3.922785,2.350036,-1.102959
23,102,3.048821,4.102642,-0.714232,2.009573
112,65,5.06002,1.802171,1.725319,-0.553906
52,64,2.223561,5.057623,0.260529,1.091739
12,14,3.243006,4.301641,-1.51556,2.970705
92,50,2.787983,3.291196,1.504397,-0.648984
87,59,2.452814,3.803502,1.956954,-1.025892
13,59,3.863758,3.112443,-1.832157,3.050449
94,17,4.493141,4.095954,3.339916,-1.452879
103,29,3.38036,1.10709,1.787939,-1.590536
28,2,2.451664,4.771458,-0.78264,2.109606
22,0,3.753941,4.264406,-0.70783,2.357177
19,4,3.862602,4.022796,-1.489505,3.083214
59,111,3.083828,2.946164,2.157609,-1.321089
72,125,3.901284,3.034919,2.13569,-0.928408
118,50,3.706356,3.561665,2.253256,-0.909104
120,60,2.854822,3.03689,1.911727,-1.132638
53,120,3.28613,3.799452,3.122573,-1.849753
104,18,3.769461,3.97327,2.780392,-1.240461
76,17,2.883252,5.019389,3.270485,-1.660768
93,22,3.240649,4.221121,2.922865,-1.497296
34,75,5.248623,4.575379,-0.960724,3.349776
122,19,3.441595,3.016534,2.605689,-1.595127
101,37,3.729395,3.257263,2.985372,-1.757228
112,30,3.889127,3.18208,3.014147,-1.751738
104,46,3.444345,3.448064,2.504666,-1.313915
84,1,4.18778,4.090546,3.791127,-2.03044
77,4,3.278882,3.689456,2.39054,-1.168579
37,76,2.026109,6.058432,-0.868195,2.551735
27,69,2.476595,5.076285,-2.031418,3.491617
67,125,2.464712,3.641562,1.492105,-0.62299
95,5,3.548567,4.311922,2.649364,-1.059431
80,11,2.615197,5.517079,2.588352,-0.88284
49,5,3.66267,5.800841,-2.882924,5.126544
45,75,4.519716,4.669293,-2.607663,4.734127
72,127,4.115952,2.606178,1.430529,-0.313096
92,117,3.793701,3.978547,2.301545,-0.750196
93,119,5.317934,1.950103,2.608074,-1.26955
71,24,3.095335,5.768383,-0.916818,2.917334
99,37,4.480725,3.371302,1.898957,-0.31728
26,5,2.397163,4.658337,-1.542708,2.798633
117,41,4.182148,3.281612,2.012767,-0.589802
85,8,0.786104,4.634284,1.333715,-0.740761
119,26,3.888604,3.22635,1.474133,-0.194387
124,38,5.214122,2.36491,2.162295,-0.695608
75,117,4.481123,3.003461,2.69942,-1.268556
123,17,4.556038,3.437811,2.86072,-1.220181
112,78,4.144371,2.923661,2.157127,-0.897259
97,55,3.264557,3.169866,2.490072,-1.487765
91,26,2.14403,3.94807,2.086564,-1.222017
90,15,3.864256,2.976422,1.951143,-0.784635
50,8,3.494822,2.803243,-0.523879,1.465015
53,7,4.642635,3.549975,-1.839249,3.555773
54,23,3.050322,4.974234,-1.799498,3.453224
101,67,4.233846,2.281371,2.15995,-1.128048
104,54,3.411921,4.089627,2.269255,-0.827202
78,61,2.620429,2.560757,1.31982,-0.834427
93,68,2.731949,3.444402,2.502373,-1.605908
47,19,4.177542,3.744952,-3.384653,4.989663
54,17,4.078958,4.663237,-1.858141,3.803311
43,72,4.031043,1.88893,-0.369786,1.153588
49,81,4.028122,2.60001,-0.398342,1.474331
98,63,2.422324,3.740182,1.985784,-1.093755
41,48,3.210155,4.402162,-0.640618,2.124567
43,40,1.162566,2.53666,-0.878587,0.756072
82,2,1.497997,4.532758,1.896083,-1.053794
83,8,3.781126,2.202908,2.119753,-1.305724
109,23,4.039893,1.49344,2.437465,-1.810187
114,16,3.315116,2.216663,1.949033,-1.320439
24,69,4.305503,6.05057,-1.385321,3.995881
17,68,3.542487,5.376948,-1.132616,3.153721
95,94,5.601216,1.303546,3.48332,-2.294761
94,95,4.638938,3.216654,2.368564,-0.785217
28,7,2.387801,4.292929,-1.178501,2.281371
31,1,4.543984,4.045811,-2.557077,4.437409
39,107,2.487574,6.247448,-0.930562,2.881469
7,5,3.957963,3.033034,-0.03439,1.260022
1,53,2.883005,2.942497,-2.555825,3.30329
59,12,1.71902,5.054821,-1.851914,2.99397
48,22,3.49511,3.58381,-1.639568,2.900945
126,36,4.238771,2.405728,1.369776,-0.285136
122,31,4.631723,1.002657,1.680823,-1.014736
119,46,0.94387,1.705033,0.53255,-1.084466
114,36,3.212326,3.06733,2.276714,-1.338855
118,22,2.307773,2.751094,2.643898,-2.205648
92,94,2.494259,3.707789,1.485615,-0.578158
95,20,4.471352,2.57491,2.317236,-1.067028
84,18,3.562698,3.273017,2.63636,-1.468991
90,11,3.729397,4.210397,3.176791,-1.554399
96,117,2.984274,3.780834,2.164238,-1.025278
84,110,4.299127,3.59203,2.618878,-1.019798
66,117,2.511736,2.480512,2.186384,-1.775803
72,53,3.020525,3.300886,-0.954577,1.906899
69,46,2.315222,3.505451,-1.264921,2.012745
70,46,3.930467,5.63974,-1.129978,3.417678
120,53,4.162999,3.115071,2.138645,-0.791648
116,59,4.106603,2.899605,2.3916,-1.156249
122,62,3.986896,3.253341,2.12479,-0.792596
61,123,3.543391,2.877865,1.877398,-0.881297
64,122,2.881822,2.562763,1.696989,-1.101473
95,23,3.098486,5.088474,2.844337,-1.118799
100,28,2.53299,3.599424,3.286247,-2.405199
89,12,2.959162,5.56757,3.004457,-1.137106
91,14,3.724747,3.455788,3.2793,-1.970079
88,19,3.828193,4.487729,3.64767,-1.869332
60,123,1.698483,2.112839,1.882447,-1.956451
64,55,3.041686,3.127719,-0.929202,1.81869
69,48,1.244286,4.275627,-0.390716,1.019857
67,122,4.268675,4.013906,2.562834,-0.801325
71,119,4.920327,1.523213,1.330408,-0.332643
63,117,3.349273,4.158139,3.036922,-1.590971
65,114,4.067515,3.479951,2.384343,-0.925417
66,122,3.35532,5.202645,2.740162,-0.861498
80,9,2.785664,4.39772,2.250129,-0.937887
44,84,2.513383,3.649397,-1.918032,2.805153
109,18,2.498881,4.378253,2.196352,-1.009412
6,55,3.118377,4.291588,-2.063414,3.462596
62,119,5.145344,1.806995,2.087382,-0.878592
57,104,4.125264,3.045788,3.009372,-1.705898
54,56,3.083675,3.993548,-3.303638,4.563939
120,83,3.235952,3.566675,1.59505,-0.442114
121,78,3.847577,3.054429,1.565583,-0.373939
116,70,4.212577,3.08338,2.296033,-0.942705
94,96,1.986761,3.766508,1.385161,-0.660012
92,1,3.248696,1.65837,0.390565,-0.02034
91,9,2.61798,3.087584,1.106492,-0.404419
101,14,4.115163,2.612138,3.580882,-2.460058
119,11,3.985366,2.602829,1.708007,-0.646034
115,24,5.060548,2.017816,2.263741,-1.003391
64,123,3.169832,2.64188,2.543976,-1.796961
55,126,3.804066,4.453219,2.550756,-0.798212
89,9,2.953665,3.751801,2.15285,-1.038343
86,11,3.779997,3.486726,2.053276,-0.710205
127,22,1.844476,3.5393,2.667004,-2.093021
127,23,2.726307,2.648319,2.803471,-2.236385
117,28,3.795652,2.443065,2.654308,-1.735021
104,66,2.739676,3.642107,1.945269,-0.964332
93,60,2.993756,3.133754,2.400095,-1.523753
92,9,3.960891,3.132693,3.339811,-2.067541
97,11,3.784118,3.339857,2.321134,-1.036683
95,10,3.358347,4.897597,2.483075,-0.730114
61,95,3.175588,3.175075,1.979991,-1.012543
15,64,2.974336,3.224117,-0.32117,1.223877
26,64,1.413333,3.65486,-0.125243,0.568308
78,9,3.451306,3.80986,1.885229,-0.543669
88,16,3.512258,5.360975,3.043723,-1.035558
93,13,2.140308,3.2978,1.664627,-1.069974
20,6,4.392562,3.464646,-0.22629,1.807065
66,59,2.922302,1.908171,-0.121312,0.461089
53,20,3.795742,5.40377,-1.924157,4.059462
125,21,4.266764,2.99829,2.256275,-0.915336
123,31,3.468057,2.419485,1.480434,-0.705579
66,119,3.853353,4.856378,2.952994,-1.0132
34,87,3.198842,4.537197,-2.507653,4.040192
42,75,3.498093,3.249484,-0.9641,2.089789
86,59,2.851287,3.574167,2.672442,-1.672161
86,69,3.412819,3.635469,2.041264,-0.787107
101,123,6.002858,2.591823,2.607468,-0.724219
86,66,3.307029,3.956376,2.23611,-0.892452
95,53,2.696581,4.023407,1.572454,-0.45137
110,63,4.594124,2.417809,2.458779,-1.223266
110,15,3.298014,3.474008,2.152485,-1.01184
119,58,3.420069,3.098784,2.053336,-1.01739
59,118,3.45458,3.373732,2.870482,-1.705137
79,113,4.128533,2.569607,2.577287,-1.468893
72,106,1.736416,5.709265,3.204808,-1.777982
107,34,3.697255,1.995462,2.883155,-2.187789
95,27,5.247438,1.110083,1.598391,-0.637017
113,55,4.123762,2.38956,1.532141,-0.501232
124,14,2.659148,1.538979,1.49991,-1.41955
73,11,3.840812,2.535409,1.379151,-0.404228
80,12,3.118,1.726617,1.012325,-0.66717
82,10,2.961096,2.572294,1.276572,-0.646866
20,59,3.698272,3.907229,-1.451659,2.929229
22,53,2.971043,2.872506,-0.36754,1.123747
14,57,3.067458,3.135332,-0.908275,1.811304
28,88,2.780202,3.017885,-1.182604,1.918952
31,77,5.41873,4.008503,-1.366693,3.59062
13,34,4.520925,1.657776,-1.807778,2.69367
3,31,4.63185,3.077265,-1.808904,3.325663
58,101,4.136111,3.017306,2.30641,-1.010538
68,110,4.630938,2.260656,2.32977,-1.143325
66,120,4.268049,2.338936,1.940834,-0.871172
65,113,3.246574,3.497328,1.684231,-0.55495
42,93,2.697814,4.82526,-0.608184,2.058558
96,31,1.760747,3.129401,1.563655,-1.194117
99,29,4.759004,3.567585,3.853568,-2.074255
109,56,3.578223,2.967597,2.028622,-0.982453
96,60,3.12919,2.773974,1.139312,-0.358023
91,60,3.505317,2.75171,2.344343,-1.416731
97,52,3.286073,3.445135,1.740427,-0.617453
82,10,2.905579,5.119695,2.468108,-0.808341
111,75,4.016786,4.591995,1.173959,0.720345
78,45,3.48206,3.527751,2.445259,-1.205923
83,63,3.531499,2.784164,1.512967,-0.561909
101,52,3.181937,3.16053,1.491965,-0.529148
121,54,4.326786,3.047319,1.565092,-0.180073
38,18,4.596425,3.666551,-2.48117,4.22658
31,10,4.199221,4.641879,-1.370074,3.355905
108,118,3.39819,3.450068,2.144029,-0.972148
55,114,4.649065,1.706253,1.691652,-0.728572
88,21,3.654176,4.294102,2.896593,-1.270377
89,15,3.902219,3.197668,1.997137,-0.723959
59,45,2.126935,4.561096,0.21718,0.889532
6,83,1.996227,3.234008,-2.149212,2.654801
126,78,3.497808,3.143101,1.951006,-0.865517
121,77,5.296057,2.682846,2.192657,-0.562498
81,19,4.160379,1.943931,2.824288,-1.960507
88,16,3.821101,2.322197,2.52025,-1.640683
92,7,3.22617,3.411649,2.426755,-1.340413
90,22,2.979346,1.762067,0.478416,-0.17565
86,118,3.559885,4.225095,3.019293,-1.460258
94,116,4.855434,1.89576,1.061683,0.064747
2,56,3.29743,3.769594,-1.185275,2.443414
3,57,3.29743,3.769594,-1.185275,2.443414
3,59,3.641424,3.66088,-0.94967,2.304099
62,61,3.099386,2.482245,0.169513,0.478741
49,64,2.741768,6.232578,-3.334988,5.379124
92,9,3.494985,3.864047,2.113015,-0.730665
74,51,3.100718,1.853179,-0.653309,1.042202
67,53,2.576812,2.697572,-1.739146,2.260627
92,103,2.136439,2.611274,0.891244,-0.582581
55,121,3.37528,4.695458,2.191095,-0.514974
61,109,3.250557,2.98759,0.998074,-0.078569
47,118,3.570484,3.396891,2.786575,-1.564645
73,126,2.319857,3.882858,2.625621,-1.715081
97,19,1.534006,2.267285,0.422197,-0.502715
89,45,4.603489,2.732886,2.305382,-0.936711
121,26,4.037575,2.774056,2.981877,-1.826822
122,20,3.949957,4.813335,1.981481,-0.022263
44,91,3.351021,3.89489,-1.344212,2.67656
97,91,4.996704,3.163234,2.26334,-0.55581
85,90,4.887903,1.57006,2.343711,-1.337064
111,48,3.309284,2.921697,2.420801,-1.503501
70,108,4.042116,3.045227,1.713872,-0.44509
6,53,2.804789,4.094638,-1.627142,2.81645
