time_step,                           population_size,                           mean_age,                           mean_sex,                           mean_food_consumed,                           mean_pesticide_consumed,                           mortality_rate,mean_food1_consumed,mean_food2_consumed,mean_pesticide1_consumed,mean_pesticide2_consumed,trait1_mean_value,trait2_mean_value,trait3_mean_value,trait4_mean_value,mean_f
94, 46291, 2.201940, 1.000000, 0.616522, 0.000000, 0.414724,0.315179,0.301343,0.000000,0.000000,1.669074,1.588126,0.110063,-0.042241,0.000000
95, 42301, 2.173589, 1.000000, 0.561776, 0.000000, 0.491218,0.292344,0.269433,0.000000,0.000000,1.690570,1.581599,0.116896,-0.053803,0.000000
96, 33894, 2.197764, 1.000000, 1.713528, 0.000000, 0.219006,0.885873,0.827654,0.000000,0.000000,1.714121,1.591320,0.113877,-0.085142,0.000000
97, 37747, 2.398257, 1.000000, 1.711708, 0.000000, 0.168040,0.879227,0.832481,0.000000,0.000000,1.736963,1.607996,0.110549,-0.106684,0.000000
98, 44133, 2.639159, 1.000000, 1.489186, 0.000000, 0.230009,0.763570,0.725616,0.000000,0.000000,1.748263,1.623517,0.099809,-0.119243,0.000000
99, 64958, 2.379615, 1.000000, 1.077198, 0.000000, 0.194957,0.551300,0.525898,0.000000,0.000000,1.749014,1.629812,0.094844,-0.097828,0.000000
100, 95472, 2.283224, 1.000000, 0.752322, 0.000000, 0.303167,0.382746,0.369576,0.000000,0.000000,1.751799,1.626868,0.100369,-0.082691,0.000000
101, 111987, 2.376776, 1.000000, 0.626287, 0.000000, 0.448918,0.317105,0.309182,0.000000,0.000000,1.759096,1.626647,0.098964,-0.079978,0.000000
102, 105687, 2.133839, 1.000000, 0.445649, 0.000000, 0.485679,0.225431,0.220219,0.000000,0.000000,1.767443,1.632010,0.093081,-0.087504,0.000000
103, 84186, 2.035968, 1.000000, 0.355481, 0.000000, 0.541551,0.178552,0.176929,0.000000,0.000000,1.778409,1.638856,0.084520,-0.095188,0.000000
104, 57510, 2.183064, 1.000000, 0.432891, 0.000000, 0.534377,0.214181,0.218710,0.000000,0.000000,1.788876,1.658623,0.063177,-0.099187,0.000000
105, 43109, 2.322786, 1.000000, 0.518985, 0.000000, 0.500986,0.253744,0.265241,0.000000,0.000000,1.782595,1.665130,0.032001,-0.080196,0.000000
106, 36703, 2.113369, 1.000000, 0.407742, 0.000000, 0.491213,0.195838,0.211904,0.000000,0.000000,1.782241,1.653002,0.015116,-0.048878,0.000000
107, 28354, 2.100162, 1.000000, 0.355785, 0.000000, 0.571313,0.166485,0.189299,0.000000,0.000000,1.790542,1.640854,0.001618,-0.027971,0.000000
108, 18761, 2.111881, 1.000000, 1.633547, 0.117769, 0.456372,0.785024,0.848523,0.063533,0.054236,1.787952,1.633547,-0.028952,-0.018775,0.000000
109, 14961, 2.363010, 1.000000, 1.694571, 0.043590, 0.269902,0.844035,0.850536,0.021321,0.022269,1.840428,1.582125,-0.117562,-0.030367,0.000000
110, 14536, 2.806962, 1.000000, 1.688014, 0.031220, 0.287700,0.847599,0.840416,0.014620,0.016600,1.849000,1.560865,-0.143615,-0.033495,0.000000
111, 22595, 2.364948, 1.000000, 1.301854, 0.022741, 0.179951,0.667065,0.634789,0.011598,0.011143,1.890878,1.578707,-0.160820,-0.063127,0.000000
112, 35481, 2.264367, 1.000000, 0.948969, 0.014348, 0.284349,0.488740,0.460229,0.007389,0.006959,1.913354,1.581401,-0.162831,-0.071543,0.000000
113, 43055, 2.413100, 1.000000, 0.857617, 0.011929, 0.444687,0.440456,0.417161,0.006253,0.005676,1.923478,1.582841,-0.158449,-0.073762,0.000000
114, 41507, 2.123497, 1.000000, 0.676811, 0.012407, 0.451394,0.347835,0.328976,0.006643,0.005765,1.933165,1.592104,-0.163957,-0.083370,0.000000
115, 36085, 2.092670, 1.000000, 0.637727, 0.009069, 0.460053,0.327644,0.310083,0.004510,0.004559,1.940266,1.614691,-0.177243,-0.097415,0.000000
116, 31026, 2.288500, 1.000000, 0.763643, 0.007069, 0.402243,0.397217,0.366426,0.003673,0.003396,1.953397,1.658214,-0.196053,-0.130720,0.000000
117, 31744, 2.435767, 1.000000, 0.822918, 0.007438, 0.413464,0.426874,0.396043,0.003867,0.003571,1.970368,1.700645,-0.214481,-0.157556,0.000000
118, 33653, 2.177220, 1.000000, 0.659258, 0.008947, 0.421329,0.339862,0.319397,0.004510,0.004437,1.963072,1.717637,-0.230019,-0.172468,0.000000
119, 30993, 2.174426, 1.000000, 0.613412, 0.007727, 0.496564,0.314648,0.298764,0.004302,0.003425,1.957621,1.725602,-0.253421,-0.207254,0.000000
120, 25238, 2.192765, 1.000000, 1.818928, 0.092637, 0.373484,0.932444,0.886484,0.041707,0.050930,1.962812,1.735265,-0.302778,-0.272685,0.000000
121, 24697, 2.346722, 1.000000, 1.767355, 0.034396, 0.232862,0.957326,0.810029,0.016303,0.018093,2.003392,1.722822,-0.395631,-0.420954,0.000000
122, 28543, 2.553130, 1.000000, 1.558892, 0.022966, 0.262832,0.848772,0.710120,0.011047,0.011919,1.994101,1.728676,-0.441754,-0.480441,0.000000
123, 40958, 2.339274, 1.000000, 1.172677, 0.016707, 0.236120,0.637792,0.534885,0.008196,0.008512,2.016524,1.720753,-0.470746,-0.534637,0.000000
124, 59053, 2.237837, 1.000000, 0.854536, 0.010388, 0.310822,0.465096,0.389440,0.005073,0.005315,2.039747,1.710340,-0.480375,-0.555165,0.000000
125, 70386, 2.327821, 1.000000, 0.718575, 0.006837, 0.430654,0.394304,0.324271,0.003634,0.003203,2.036886,1.710466,-0.491915,-0.566513,0.000000
126, 69255, 2.158458, 1.000000, 0.560380, 0.006980, 0.472081,0.303267,0.257112,0.003656,0.003324,2.031652,1.712307,-0.513530,-0.587787,0.000000
127, 58761, 2.087371, 1.000000, 0.487454, 0.005828, 0.501557,0.261579,0.225875,0.002949,0.002878,2.024624,1.718019,-0.548660,-0.624915,0.000000
128, 45769, 2.210339, 1.000000, 0.550790, 0.005322, 0.488999,0.294373,0.256417,0.002827,0.002495,2.002754,1.729338,-0.593984,-0.692046,0.000000
129, 38561, 2.321153, 1.000000, 0.617798, 0.004489, 0.468115,0.328563,0.289235,0.002434,0.002055,2.006629,1.715551,-0.628792,-0.744966,0.000000
130, 35456, 2.182818, 1.000000, 0.541680, 0.004845, 0.467847,0.282371,0.259309,0.002708,0.002137,2.028078,1.697519,-0.645500,-0.765068,0.000000
131, 30263, 2.142121, 1.000000, 0.497941, 0.004956, 0.516241,0.252799,0.245143,0.002666,0.002291,2.024617,1.681331,-0.662394,-0.785889,0.000000
132, 23211, 2.164836, 1.000000, 1.741461, 0.048688, 0.335487,0.910080,0.831382,0.025423,0.023265,2.002525,1.663037,-0.691213,-0.802099,0.000000
133, 22473, 2.363681, 1.000000, 1.776300, 0.019833, 0.217505,0.882161,0.894139,0.009997,0.009835,1.961527,1.678161,-0.771954,-0.870660,0.000000
134, 24144, 2.695784, 1.000000, 1.649238, 0.014590, 0.251947,0.811618,0.837620,0.006863,0.007727,1.940207,1.691634,-0.810580,-0.891998,0.000000
135, 36958, 2.370853, 1.000000, 1.233800, 0.014145, 0.195438,0.599365,0.634435,0.007323,0.006823,1.967057,1.698613,-0.818698,-0.915142,0.000000
136, 56564, 2.269076, 1.000000, 0.888632, 0.010685, 0.299113,0.425207,0.463425,0.005743,0.004942,1.975667,1.707698,-0.823963,-0.931939,0.000000
137, 68078, 2.384647, 1.000000, 0.774738, 0.008330, 0.442992,0.369521,0.405217,0.004553,0.003777,1.970220,1.722590,-0.832385,-0.942218,0.000000
138, 65996, 2.138463, 1.000000, 0.590512, 0.008252, 0.466195,0.275074,0.315439,0.004657,0.003595,1.979394,1.729788,-0.837408,-0.949540,0.000000
139, 55656, 2.092173, 1.000000, 0.529156, 0.006346, 0.494448,0.241757,0.287399,0.003343,0.003003,1.986281,1.760375,-0.846569,-0.947617,0.000000
140, 44282, 2.259654, 1.000000, 0.633320, 0.005054, 0.449280,0.287631,0.345689,0.002710,0.002344,1.999385,1.811383,-0.847020,-0.949370,0.000000
141, 41233, 2.393156, 1.000000, 0.696224, 0.005332, 0.441273,0.316524,0.379699,0.002960,0.002372,2.027310,1.852695,-0.829375,-0.942839,0.000000
142, 40798, 2.184078, 1.000000, 0.561588, 0.005882, 0.452204,0.258337,0.303251,0.003295,0.002588,2.045896,1.881531,-0.802537,-0.921015,0.000000
143, 35489, 2.150892, 1.000000, 0.501394, 0.005149, 0.523063,0.234197,0.267196,0.002728,0.002421,2.055099,1.899093,-0.785315,-0.898395,0.000000
144, 26905, 2.156253, 1.000000, 1.725048, 0.074080, 0.361122,0.812718,0.912329,0.039602,0.034479,2.082981,1.914027,-0.761341,-0.868545,0.000000
145, 25426, 2.377252, 1.000000, 1.743719, 0.033579, 0.242626,0.786603,0.957116,0.017197,0.016382,2.040595,1.964624,-0.900018,-0.987473,0.000000
146, 26927, 2.718721, 1.000000, 1.628866, 0.024737, 0.269581,0.729297,0.899569,0.012804,0.011933,2.040673,1.980129,-0.941635,-1.027791,0.000000
147, 41001, 2.364284, 1.000000, 1.191647, 0.018633, 0.214068,0.539536,0.652111,0.009524,0.009109,2.038850,1.988710,-0.990840,-1.079246,0.000000
148, 61585, 2.254819, 1.000000, 0.855770, 0.012247, 0.311732,0.392660,0.463110,0.006477,0.005771,2.024482,1.997900,-1.025457,-1.124746,0.000000
149, 72865, 2.382351, 1.000000, 0.744382, 0.007365, 0.450669,0.343332,0.401050,0.003606,0.003759,2.016821,1.997076,-1.048051,-1.139286,0.000000
150, 70042, 2.112418, 1.000000, 0.548441, 0.007468, 0.476871,0.263471,0.284969,0.003920,0.003549,2.015572,1.994563,-1.054145,-1.140807,0.000000
151, 57568, 2.064237, 1.000000, 0.488165, 0.006210, 0.514887,0.247602,0.240563,0.003158,0.003053,2.021358,1.975276,-1.069448,-1.145421,0.000000
152, 43972, 2.233808, 1.000000, 0.597684, 0.005145, 0.462249,0.310103,0.287581,0.002482,0.002664,2.049840,1.915224,-1.082380,-1.142276,0.000000
153, 39685, 2.391962, 1.000000, 0.660612, 0.004945, 0.457679,0.346104,0.314509,0.002675,0.002270,2.073439,1.870461,-1.082102,-1.133838,0.000000
154, 38421, 2.166289, 1.000000, 0.523108, 0.005700, 0.467635,0.286502,0.236605,0.002766,0.002934,2.093456,1.839662,-1.081927,-1.123177,0.000000
155, 32669, 2.103278, 1.000000, 0.447066, 0.004286, 0.533931,0.253647,0.193418,0.002138,0.002148,2.116327,1.803577,-1.091254,-1.114539,0.000000
156, 23859, 2.141205, 1.000000, 1.718457, 0.010073, 0.254495,0.961060,0.757396,0.003945,0.006128,2.140196,1.743411,-1.103276,-1.097462,0.000000
157, 24654, 2.389876, 1.000000, 1.814931, 0.003555, 0.180944,1.014355,0.800575,0.001422,0.002133,2.151689,1.708377,-1.123022,-1.118100,0.000000
158, 26923, 2.737771, 1.000000, 1.673051, 0.002243, 0.224641,0.935459,0.737592,0.000983,0.001260,2.153195,1.699132,-1.127502,-1.124021,0.000000
159, 42714, 2.361966, 1.000000, 1.205886, 0.004972, 0.172215,0.663176,0.542710,0.002553,0.002419,2.163187,1.751890,-1.123972,-1.134585,0.000000
160, 66240, 2.268161, 1.000000, 0.854641, 0.004082, 0.294158,0.461616,0.393025,0.001913,0.002169,2.166848,1.774111,-1.128022,-1.146556,0.000000
